,Unnamed: 0,comment
414,414,Sdh banyak yg tobat dari Dakwah dia ..
415,415,Keputusan mu ituuuu...karena kmu viral...membuat kmu di hina dan jadi malu
416,416,Gara2 warganet bilang pecat2😅
417,417,Bagus mnding mundur aj orng sprti itu msh bnyk orng baik ko
418,418,Sukur Alhamdulillah mau mengundurkan diri
419,419,"Penceramah kondang
Yg di idolakan banyak umat islam
Dg mudah Dihinakan 
Karena ucapanya 
   Semua ini hanya Allah yg maha tahu 
Dari keasliannya"
420,420,Sukur Alhamdulillah mau mengundurkan diri
421,421,😂😂😂😂😂😂
422,422,Gus Miftah ...... Kesatria ..... 👍👍👍👍👍
423,423,Alhamdulillah tks ya Allah smg yg bersangkutan kelak masuk surga 😂
424,424,SAyang sekali bukanya dari kemarin² kau mundurnya Gus 😂
425,425,Makan nya jngan sombong
426,426,Menangis menyesal
427,427,Lebih bagus begut... Shrusnya memberikan contoh yg baik apa lgi sorang tokoh agama malu atas apa yg tlah d lakukannya..jangn mberikan contoh yg buruk
428,428,"Emang tak sepantasnya orang yang mencla mencle jadi utusan presiden,,dulu menghina presiden sekarang menjilat🫢"
429,429,"Prabowo sangat percaya pada anda tetapi kepercayaan itu anda salah mempergunakan nya, lebih2 menghina kehidupan org yg bekerja dg susah payah dan halal dari apa yg anda katakan kepada nya. Itu pembelajaran buat anda,bukan masalah kepercayaan Prabowo, tapi masalah omongan anda yg menghina org itu"
430,430,"Kekhilafan itu cukup sekali dan 1 orang yg d hina n sampai berkali2 dan lebih dari 1 orang yg d hina,harusnya klo bekas dari anak jalanan lebih tau harga dirinya dan bisa menghargai orang2 miskin orang lemah bukannya d hina gus gus."
431,431,"Blangkon itu simbol dari kebagusan hati dn jiwa.bukan simbol ucapan di lisan yg manis🙏🙏🙏🙏secara psikologi jiw
amu memandang orang sebelah mata,bagiku lbih baik pake topi kyk aku"
432,432,Kemaren dg bangganya hina orang... Sekaeang namggis... Dg pembelaan diri.... Dasar semprol
433,433,Bercanda boleh tapi pada tempatnya dan jangan menyakiti orang
434,434,Kan Gus perna ngomong saya tidak butuh jabatan.
435,435,"Penyesalan Tidak Akan Merubah Masa Lalu,KEKAWATIRAN TIDAK AKAN MERUBAH  MASA DEPAN"
436,436,akhirnya kembali kederajad yang aslinya
437,437,Harus kita renungkan sabda Rosululloh SAW  doa orang yg di dzolimi itu mustajab dan di lzabah oleh Alloh SWT
438,438,Nasi dah jadi bubur
439,439,Ga ada LG yg ngundang😂
440,440,Gus bully aq mau di bully  jg biar dpt rezeki banyak
441,441,Abdul Somad saja gak gitu gitu amat mulut nya yg paparan nya jelas dakwah nya bagus ini mulut rusak ahlah 0
442,442,"Hebat bagus.. Msh ada hati nurani mu... 
Jadikan semua ni pelajaran pak.. 
Kdpn Semoga jgn di ulangi lagi.. Hati2 dalam berucap.. Semua perkataan itu ada tempatnya.."
443,443,Baca QS Al Hujurat ayat 11 sd 13 biar paham Gus
444,444,"Bagus lh masa orang ber agama
Bisa merendah kan orang yg lg cari 
Rizki"
445,445,"Mknya lu pny mulut jgn asal jeplak sdr sm diri lu yg sdh d angkat derajatnya sm allah swt eh mlh menghuna orang lain jadi pendakwah itu harusnya tau memanusiakan manusia bukannya menghina dengan kt2 goublok n itulah,jgn merasa sdh jadi pendakwah lalu dgn seenaknya pny mulut asal keluar,bukan 1 2 orang yg lu hina hai pendakwah gk beradab."
446,446,"Aku yakin kalau ada 10 orang saja ber jiwa seperti ini di Indonesia.
 pasti Indonesia ini makmur mantap bg gus miftah👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍"
447,447,"Ga usah pake nangislah Gus,wis kadong Sego jadi bubur,menghina mencela sampai sampai di sebelah mu tertawa terbahak bahak tanpa anda stop"
448,448,"yoh , seidaknya ijik duwe isin .. wes munduro ra ono sing gondeli"
449,449,"Udahlah Miftah, lebih baik kamu mundur, sebelum dipecat secara tidak hormat."
450,450,"Lengkap sudah 
Bakso sama es teh....
Gk bahaya ta"
451,451,Jangan nangis lokkkkk...itu karma muuuuu lok.....masih carmuk aja lok....
452,452,"Sudah terll sering minta maaf 
Harusya klo udah minta maaf jgn diulangi"
453,453,"Ketika 1000 kebaikan di abaykan dengan 1 kesalahan, begitulah manusiya yg gx punya hati nurani."
454,454,"Orang yg pinter blm tentu bener,sedangkan orang yg bener Billa berkata sangngat berhati,,Pelajaran buat yg katanya Gus...ini lh  pengallam ilmu tanpa gurusrkali,punya guru gurunyanya se-Indonesia,mbok mallu bin isiin😄😄🤭"
455,455,Mantap saya salut sama GUS MIFTAH ini sudah direncanakan ALLOH SWT.Buat contoh di pemerintahan pak PRABOWO SUBIANTO. Barangkali nanti ada pejabat yg salah harus berani mengundurkan diri
456,456,Senang hati dan bagus lah mundur biar gak terlalu cobak tunduk lah
457,457,Mending mundur drpd bikin malu dan malu2 insgr bebenah dr😅
458,458,Bagus. Masih punya rasa malu.
459,459,MANTAB
460,460,Dihancurkan. ALLAH. Dengan sehancur hancurnya... Alhmdllah ya Rob...
461,461,"Kalo dakwah, membaca hadist atau isi Qur'an liat tablet mah anak SD juga bisa."
462,462,Saya respek smoga allah memuliakan mu
463,463,"Ngga usah nangis guuus, harus tegar setegar apa yang Gus pernah ucapkan kepada orang lain, guuus nangis minta belas kasihan dari BP presiden yaaaa biar di pindah kan jabatan nyah"
464,464,"dh jangan bersedih jika tidak mengundur diri juga akan di berhentikan ,"
465,465,Nangiso seng banter
466,466,Udlah gk usa exting lagi bro.air matamu tidak ngaru buatku.
467,467,Jadikan pembelajaran ..jgn berhenti di pak sunhaji saja..tp utk yg lain jg..krn seblm nya jg mngkin bnyk yg tersinggung bahkan malu atas candaan yg maaf arogan..jadilah penceramah yg menyejukkan bukan mengundang tertawaan berujung menjatuhkan mental  seseorang..Semangat berhijrah Gus..mnjd lebih santun dalam menyampaikan dakwah
468,468,"Semua.ini ada hikmahnya,mudahan kedepanya bisa lbh santun dlm bertutur kata"
469,469,"Alhamdullillah,sudah faham dengan firman Allah yang di baca sendiri,semoga taubatnya di terima Allah"
470,470,Orang laki bs nangis jg ya
471,471,"Lhoooh...!!!
Bisa nangis ..!!
Alkhamdullilah .kalau bisa nangis ...😅😅😅"
472,472,"Da'wah nya yg byk arti bagi orang byk di seluruh Nusantara, bermanfaat bagi umatnya yg mampu mencerna, Tausyiahnya yg berilmu byk yg di petik dari seorang Gus Miftah,hanya bagimu yg berbudi pekerti orang2 yg tau getir pahit kehidupan,yg komen seenaknya cb bandingkan biodata Gus Miftah dgn kyai atau pendakwah lain secara detail di seluruh Nusantara, baik yg mna mas Brow""? Jd Gus mundur dr jabatannya bukan karena salah sepenuhnya atas ungkapan itu kpda pjual es teh,bagi saya itu kata2 biasa,apapun ucapan nya tergantung penyampaian dan expresinya, kbyakan yg komen gak bermutu asal ngejeplak, ngaca donk"" siapa kt, ukuran utk mjdi orang yg bisa membuat orang lain tersenyum, berjuang dari utk diri sendiri hingga utk santri2, bahkan utk orang byk di negri ini, TDK mudah dan TDK sbntar Brow""? Jd jgn bertepuk sebelah tangan,, buat siapapun anda, mari kt sama2 bljar dari kesalahan yg TDK hanya sekedar ngomong sambil merokok yg harganya 35 RB perbungkus tiap hr, tanpa menghiraukan sesama,? Gus Miftah, LUAR BIASA, aku suka ceramah nya dan pingin Ilmu nya, semoga Gus Miftah selalu sehat di pjgkan umurnya, Aamiin,,, salam warass,"
473,473,"Mangkanya ga usah aneh aneh ingat ada pribahasa,mulutmu harimau mu gus"
474,474,"Banyak video orang yg dia hina. Buakan hanya satu kali. Makanya gua. Punya lisan dijaga. Inget gus dulu bukan siapa2, tapi karna kebaikan gus dimasa itu. Allah swt mengangkat derajat gua. Setelah diangkat derajatnya gus malah lupa dan angkuh, makanya nikmat yg allah swt beeikan sekarang perlahan dicabut lagi oleh pemberi nikmat. Allah swt. Gus muhasabah diri. Siapa gus dulu sebelum dikenal orang."
475,475,Alhamdulillah..ahirnya..
476,476,"Salut buat Gus Miftah.. panjenengan Gentleman.. mengakui semuanya, walaupun sebelumnya dalam desakan.. secara tidak langsung panjenengan diselamatkan.. Mudah2an selalu istiqomah dalam misi berdakwah yang santun.. Mudah2an selamat dunia dan akhirat.. Aamiin.."
477,477,*NGAKAK* ala usman ali
478,478,😊 kemarin dgn banga tertawa skrng mewek dgn rendah hati.
479,479,"ternyata cengeng ,,,jga,,,!!!😂😂😂"
480,480,"Makax jadi orang jgn  suka meremdahkn orang lain..jgn membusungkan dada..di atas langit masih ada langit..
perbuatan apapun pasti ada balasanx...lebih baik intrufeksi diri.."
481,481,"Jgn lupa Sholawatmu. 
Hasbi Rabbi jaallahu, masfikolbi ghoirullah"
482,482,"di tekan dri masyarakat gus karnatdk pantas lu jdi kabinetnya pak prabowo, karna omonganmu yg sombong,, kemlinti,,,!!!!"
483,483,"Gus semangat trs maju trs,,, agak saja ini adalah teguran dari Alloh supaya Gus menjadi pendakwah yg baik dn LBH baik  ,,sht slalu gus"
484,484,Nauzubillah Banyak lalat menghinggapi badannya? Pertanda apa ? Apa blm keramas malam Jumat atau belum gosok gig? salam dari persatuan lont€🎉
485,485,"dh bgs jngan  bersedih jangan dalil ,"
486,486,"Tidak ada yang hebat di dunia ini, kalau tidak ada akhlak tidak perlu dihormati."
487,487,Penjual es itu cari uang susah payahnya untuk nafkahin kluarganya.masih aja dihina...
488,488,Biasa bos politik
489,489,"Kalau boleh usul,ustad Adi Hidayat insya Allah lebih tepat"
490,490,Belum khawat menerima pangkat.. Dan jabatan .
491,491,siapapun dan dimanapun tetap bisa menjaga lisan dan ucapan
492,492,Ah Pencitraan...lebih baik mundur daripada menimbulkan banyak fitnah ..karna belum cocok jd pejabat
493,493,smg kdpnny.lbh baik  n lbh bisa mnjga n mnghrgai orng lain..
494,494,Dulatttt
495,495,Nasib bisa di robah tapi takdir dari ilahi g mungkin bisa di robah nya smg semua menjadikan perhatian dan jadikan sebuah hikmah yg terbaik
496,496,"Respect sama Gus miftah,berani berbuat berani bertanggung jawab...
Jgn di ulangi lagi ya Gus,pelajaran buat kita semua"
497,497,"Gus, antum dipercaya sm pak prabowo loh. 
Tp knp sprti itu Gus?. 
Surat Al-Imron Ayat 26 msh antum liat diteks.
Astagfirullah Gus"
498,498,Ya alhamdulliah.. yg ga kuat memikul tnggung jawab.agama dan negara..
499,499,sementara sekali jabatannya mas. belum bekerja sudah habis mas seng sabar yo mas. dakwahnya di musola wae lbh bagus
500,500,Itu nama nya laki.klau salah ngaku salah  JD pantas klau Gus ngundur kn Diri  .Akhlak nya blm bersih
501,501,Klu dikit2 salah ngomong mundur dari jabatan . ini merupakan kelengahan dan ketidak dewasanya sehingga lawan pasti tepuk tangan dan gembira . Perlu kehati hatian tuk semuanya
502,502,alhamdulillah nyadar diri
503,503,"Gus, makanya lain kali kalau guyon hati2"
504,504,Apapun keputusanmu itulah hasil perbuatanmu yg kau tuai.😮😮😮😮😮😮😮
505,505,Mundur memang masih bnyk yg lebih bagus dari yg bagus memalukan presiden
506,506,"❤ Gus Miftah,
Alhamdulillah panjenengan bersikap legowo,
Karena kejadian itu orang-orang  banyak yg menghujat panjenengan, tapi saya pribadi tetap senang pada panjenengan karena dengan ucapan panjenengan pak sunhaji langsung terangkat derajatnya ,ini menjadi bukti nyata kebenaran ayat-ayat Alloh ,semoga menjadi pelajaran bagi kita semua
Tetap semangat utk berdakwah dengan gaya& karakter panjenengan dengan tulus karena alloh"
507,507,Tangisan p3nyesalan mau jadi pejabat g jadi yq mif
508,508,"Bener apa yang engkau baca tadi di dalam surah Al Imran..
Bahwasanya Allah sangat mudah memuliakan seseorang dan menghinakan seseorang..
Mungkin ini yg sedang kau alami karena mulutmu yg gk bisa disaring disetiap memberi dakwah.."
509,509,Lebih baik ngundurkan diri bro ..biar aman pedagang miskin
510,510,"Alhamdulillah,"
511,511,Alhamdulillah beliau mundur❤❤
512,512,Kok cengeng sih taim
513,513,Bgi para semua yg komen kl komen mkr dlu dong. Manusia di dunia itu ga ada yg sempurna semua pnya kehilafan tp knpa seorg Gus miftah makinntrpojok dan di pojokan. Hay pa sunami di mana hr nuranimu skrg bgn pa. Bnyak yg lain hdpnya di bawah sampean  bangun pa sunaji
514,514,Begitu songongnya akhir nya nangis nyesel ya
515,515,"Semangat gus ,itu semua kehendak yang maha kuasa"
516,516,Alhamdulillah
517,517,Dulu pernah menghina gus samsudin.
518,518,"Mungkin karma, karena orogan waktu kmpanye pilpres"
519,519,Bagus undur sendiri daripada dipecat terasa hina.dilihat dari segi penampilan pun orgnya seperti org tidak berilmu agama.hanya penunggang agama demi jabatan dan wang.malunya sepanjang hayat.balik kamunglah kawan belajar hukum islam sedalamdalamnya.sok sok alim
520,520,itu artinya Allah TDK merestui.
521,521,"Tetap semangat Gus, masih banyak yg mencintai mu,, kerna kami tau Gus  adalah org baik,, dan bisa membuat motifasi buat kami tentang agama dengan carah Gus mita.💪💪💪🔥🔥🔥"
522,522,Lapo nangis barang ngk jentelmen biasae ngablak ae
523,523,"Baru jdi staf presiden JD ga lulus ..  
Apa lagi jka bicara dakwah agama banyak yg kontrofersi....
Apakah anda bisa lulus di mata ALLAH....  
Wallahu aklam"
524,524,"Inilah nma gus/ustad. Jangan kan perkata,an bnar nya. Perkata,an buruk nya juga bisa ngangkat derajat nya orang tersebut. 
Mudah""an smua nya dpat hikmah nya . Dari yg baik mnjadi lebih baik. Dari yg buruk mnjadi baik🙏"
525,525,Katanya menghormati menghargai rakyat tetapi sampai bilang rakyat goblok apakah itu yang di katakan menghargai rakyat
526,526,Kesombongan menghancurkan segalanya
527,527,"Setiap ceramah mu aklak terlalu rendah ,meremah kn orang ,engk ada bezanya sama si bahar ,sama aja,,,,,"
528,528,Nk dakwah yg baik2 kyo gtu lelucon tok isine..
529,529,Ngak usah menangis gus.
530,530,Ente sih dr dulu dah kelaquan....ngomong gak di ayak......
531,531,Kadang mmg ga bisa tahan lisan  ni orang
532,532,Sabar gus...manusia tidak luput dari kesalahan semoga ada hikmahy..
533,533,𝙒𝙚𝙨 𝙜𝙖𝙠 𝙪𝙨𝙖𝙝 𝙜𝙖𝙬𝙚 𝙙𝙧𝙖𝙢𝙖 𝙠𝙤𝙮𝙤𝙠 𝙨𝙞 𝙣𝙚𝙩𝙧𝙤𝙣 𝙬𝙖𝙚  𝙣𝙖𝙣𝙜𝙞𝙨 𝙗𝙖𝙧𝙖𝙣𝙜
534,534,Ya gitu dong lebih baik mundur terhormat dari pada bertahan nanti rakyat tambah muak melihatnya
535,535,"Jgn bawa dalil agama krna anda tau agama Tapi ucapanya ga mencerminkan agama,... 😂😂😂"
536,536,La ngeneki coba. Pie hti nuraninya pa sunami trhdp Gus miftah. Krna gara2 Gus miftah sampean jd banjir rejeki. Trima kasihmu sm Gus miftah mana pa sunami. Jgn diam aja lo udh bnjr rejeki gra2 Gus miftah.
537,537,"Gus aku pisohano  ben oleh duwet akeh... Ambil hikmahnya
 tukang es dpat rejeki bnyak perantara gus miftah.. Allah ngasih rejeki jalan nya lewat ini. Semangat gus."
538,538,gus dikerubungi lalat gus mungkin belum mandi gus maaf gus guyon
539,539,Dengan kejadian ini semoga menjadi pribadi yang lebih baik dan bertutur kata dengan baik dalam berdakwah
540,540,Itulah jaga lisan ..  jgn ngerendahin org sembarangn.. Allah Angkat derajat manusia g tanggung2 .. langsung melesat
541,541,Kebanyakan dalil sok ndalili.. percuillll ciiiuuk
542,542,ojo nangis mas jabatan yg paling utama yg tidak menghina orang lain itu jabatan kekal
543,543,Menangis karna ditekan suruh mundur😂😂😂😂😂
544,544,Mudah2an Gus Miftah Selalu di Berkahi semua  aktipitasnya oleh Alloh Amin🤲🤲💪💪
545,545,Baguss lah klo mundur
546,546,Tuh yg di samping kiri kanan Gus Miftah yg tertawa terbahak bahak suruh minta maaf juga.
547,547,Syukur lah kalo sadar diri
548,548,"Kalo aku sih ""YES"""
549,549,"Ambil pelajaran n hikmah dari kejadian ini..buat kita semua.""
Dan Klu Allah Swt menghendaki semuanya bisa terjadi...."
550,550,Lidah licin bawa berkah penjual es teh amin....  Dan bawa aib utk diri sendiri 😅
551,551,"Jadilah ulama yang berakhlak mulia biar jadi panutan,"
552,552,"Skrng bkn Gus lagi, Gus itu asli keturunan dr kiyai..jadi skrng kembali ke pengaturan awal, TA'IM"
553,553,Alhamdulillah sadar !!!???.
554,554,Gayamu sok sok an mewek
555,555,hmmm....gus gus MIFTAH sudah semakin tenar tenar tenar.....malah mencacat orang dengan omongannya yang menyakiti hati dengan penjual minuman......bikin semua gregetan sebagai seorang ustad tersohor....malah mencacat sendiri atas omongan yang hina rakyat bawah...... CACAT SEKALI BISA CACAT SEUMUR HIDUP LHOO USTAD...... usahakan Gus Miftah perbaiki lah perlakuannya seperti awal2 merintis ketenarannya.....
556,556,Makanya jangan jorok klau ngomong gus.sekarang klihatan kalau cengeng
557,557,"Bagusssss lebih baik mundurrr
Karena gusss
Masihhh jauhhh belum layakkkk
Ilmu dan Adam nya...masih rendahhh"
558,558,"Lebih hormat mengundurkan diri dari pada dapat surat suruh mengundurkan diri ,,lebih baik sadar dari pada di sadarkan ,,,dan ingat murka Allah lebih penting kita pertimbangkan daripada jabatan"
559,559,"Kog nangis ....gak mentang2 spt saat ngata ngatai penjual es teh yg lalu...bagus mengundurkan diri saja...bagus.
Dari marginal lupa aslinya ...saat ngata ngatai penjual es teh..
."
560,560,Ngocehhhh trussss kamu mitta uda salah ❌ y salah   jdi orang jgn smbong
561,561,"Alhmdllh mundur.. Rugi saya bayar pajak buat ngegaji pejabat kaya lu miftha .. Baru sebulan di lantik , bukannya melayani ke masyarakat, malah menghina masyarakat"
562,562,"Smoga saja ini buat contoh bagi mubalig  kiyai dan habib serta ustad    jngan sampay seperti ini 

Karna manusia dilahirkan ke dunia dalam keadaan telanjang. Pulangpun tlanjang.    Janda ada yg sempurna"
563,563,"Kita jgn bicara masalah pendapatan penjual estehnya dulu,dari mengenai ucapannya gusmiftah LBH dahulu,menurutku tsk selayaknya di ucapkan kata"""" kotor,/ merendahkan oranglain yg dgn sekelasnya toko agama,pemuka agama,justru gusmiftahlah yg kasih contoh terbaik di hadapan masyarakat/ lingkungan di sekitar..?"
564,564,"Gantle dan ksatria! Hanya Iblis jumawa yang tidak bisa meminta maaf dan memaafkan, seperti komentator-komentator nyinyir pada  konten ini."
565,565,❤ gus miftah
566,566,Mending jadi warga biasa sederhana mas Miftah...salut aku semoga tetap jadi ustadz yg baik
567,567,Ngelawak wae ta'im pasti pas buat ente yg slengean
568,568,Ohhh iya ya kan kamu mundur karena keinginan tekanan yg kuat dari masyarakat indonesia 🇮🇩 atas semua tingkah lakumu mbah miftah 😂😊😅
569,569,"Jadi kebelakangnya kalau mau bicara pikir² dulu Gus jangan asal ngomong, andai korban nya orang Madura sudah habis kau Gus"
570,570,Sabar gus miftah.....?yg sabar ya.....setiap manusia tidak ada yg  sempurna
571,571,"Klo gue punya prinsip klo kt akan dihormati dan dihargai orang maka kt hotmatilah dn hargailah orang lain , yg tidak mengenal baik yg tinggi maupun yg rendah itu prinsip gue"
572,572,Semoga gus miftah mundur nya dr stap ke presiden mundur juga dr mihibin habib
573,573,Bener sampean sadar
574,574,"Lantas bagaimana manusia2 yg tidak ada henti2nya menghujat,  mengihina , merendah rendahkan Pak Jokowi dan Sekeluarganya hingga sekarang???

Apakah di biarkan begitu saja...
Atau perlukah di rujak habis2an."
575,575,"Inilah nama kehancuramu dus miftah jangan mentang""ustat terkenal lupa daratan"
576,576,Andai tukang ngakak itu tidak ada disitu mungkin tidak seheboh ini. Entah mengapa damage ngakak itu bikin geram netizen
577,577,Mulut mu adalah harimau mu dan ambil saja hikmah nya
578,578,Makanya kalau ceramah jangan cengegesan mulu.. akhirnya blunder .
579,579,Apakabar nya dengan orang yg tertawa nya oper yg di samping kanan kiri mbah miftah belum ada klarifikasi permohonan maaf nya
580,580,"Berhati2lah gus ,kehancuran mu pasti akan d tunggu oleh org2 yg selama ini kontra kpd pak Prabowo."
581,581,"Alhamdulillah...
Ini pelajaran buat kita semua"
582,582,Mkanja atiati bekerja ucapan darimulutkita adalah doa
583,583,Sebagai teladan buat kita semua....tiada yg sempurna kehilapn adalah guru klebihan adalah titipan allah
584,584,kapok Kuwi karmamu tat
585,585,"Semangat pk Gus Miftah, manusia gak ada yang sempurna,gak ada yg luput dari kesalahan pk Gus Miftah,"
586,586,1000 kebaikan TDK akan terlihat dgn 1 kesalahan semangat gus aku yakin pean orang baik
587,587,Ada sebab ada akibat.kita kembalikan pada diri kita  sendiri.(apa ini yg dinamakan qadho' dan qodar)..
588,588,"Diangkat derajadnya seseorang dapat terjadi karena adanya penghinaan atau pelecehan.... dan swseorang akan terhina dengan sehina hinanya adalah karena dirinya sendiri.
😢"
589,589,Pintar dakwah   tapi mnghina orang  hadeeeeeh.   Ilmu agamanya tunggu selangit.   Tapi ga punya ahlak dan adab
590,590,"PANTAS MIFTHA MAULANA DI BERI HUKUMAN FISIK KARENA MEMPERMALUKAN PEMERINTAH SAAT INI, PURA-2 LAGI ORANGNYA BERIMAN 😅😅😅"
591,591,Ini lah yg pepatah bilang mulut mu adalah harimaumu mk hati 2 gunakan mulut mu
592,592,Mundur jaoh²  boss
593,593,"Inilah yg bukti dari kata2 Nasehat,
Mulutmu adalah harimaumu...
Semoga jd pembelajaran berharga utk kita semua."
594,594,"Sabar aja semua itu kehendak yg maha kuasa yg penting kita merasa bersalah dg kesalahan tanpa di sengaja .orang ga ada yg sempurna .kita semua ga usah menghujat dg kesalahan TPI harus belajar dari kesalahan.
Omongan salah KL jd berkah sama orang yg kena ledekan yg penting yg di ledek dan terhina kan ga merasa apa2 .apa lgh ke jadian ini jd hikmah dan berkah orang itu jd Ter angkat harkat derajat nya amiin."
595,595,"Inilah akibat org usil 
Vidio lama di putar kembali 
Buat bg Gus Miftah bersabar 
Ulah ulah org iri dengki .di balik semua inih"
596,596,Di negeri ini sdh terlalu banyak Gus Gus palsu yg meninggikan drajatnya sendiri
597,597,"ALHAMDULILLAH bang kau sadar..MULUTMU ADALAH HARIMAU'MU bang,,apa yang KAU TANAM ITU,YANG KAU TUAI...
(JANGAN SUDAH MERASA KITA MEMILIKI SEGALANYA DAN APA YANG KITA INGINKAN PASTI ADA,,JANGAN SEKALIPUN KITA MERENDAHKAN DERAJAT ORANG YANG TIDAK PUNYA(TIDAK MAMPU)"
598,598,Jangan nangislah klo berjiwa besar
599,599,"Gus miftah orang baik,dia sudah tau sebelumnya,dia memang senggaja menghina bapak penjual es teh,supaya jadi viral bapak jual es teh jadi orang terkenal buktinya nyata jadi kebenaran,buat bpk penjual es teh seharusnya berterima kasih banyak dan memaafkan gus miftah❤❤❤🙏👍"
600,600,Hore mifta mundur
601,601,"Ko nangis, kamu laki-laki kan."
602,602,Yes.....!!!!!!!!!!!!! ...akhirnya......
603,603,"Mohon maaf sebelumnya, bisa kita mabil hikmah dari setiap kejadian ini, mungkin Allah SWT  mengangkat derajat seorang bapak sunhaji melalui seorang ustadz Miftah, dan hal ini menjadikan sebuah pembelajaran untuk ustadz Miftah dan untuk kita semua dalam segi perkataan atau prilaku, 🙏🙏🙏"
604,604,Mana2 pejabat yg suka mengecil ngecilkan@menghina warga sipil selepas ini kena berani buat tindakn yg sama dgn Gus Miftah..jgn udah salah mcm2 alasan pula untuk pertahan jawatan..berani bt berani tanggung...baru gentle
605,605,"Percuma punya gelar agama atau gelar pendidikan, percuma paham agama klu TIDAK PUNYA AHLAK /Adab, actitute....
Seorang pabrik figur hrs nya memberi contoh yg baik tutur kata prilaku bahasa... Ingt semua hanya bersifat sementara dan titipan. KUN FAYAKUN. .. 
Klu kata2 goblok di sampaikan kepada para koruptor, pejabat nakal, para penjilat itu baru pas....
Doa orng terzolimi lbh d dengar oleh Allah, silahkn buktikan, hancur wibawa anda..."
606,606,Semoga dapat di contoh oleh para pejabat yg lain sikap legowo mau melepaskan jabatan nya jika terbukti tidak layak lgi untuk menjabat sebuah jabatan 👍👍👍
607,607,Lebih baik begitu. Biar jadi contoh aparat negara lainya. Semangat Gus...
608,608,Ya dri pada di pecat... Mengatasnamakan mundur
609,609,Bak pitatah ..mulutmu harimaumu...yg akan menerkammu..
610,610,Anda mencoret nama anda sediri mencoreng muka dengan kata g......mu
611,611,"Lebih baik mengundurkan diri dari jabatan, pendakwah dan juga jangan menangis apa dihati ada penyesalan tuk meninggalkan..?"
612,612,Ambil hikmahnya. Bisa ditiru oleh pejabat atau siapapun atas perbuatannya
613,613,❤
614,614,"Sy suka Gus Miftah tdk munafik, ceramah di mana saja"
615,615,Aku ngga mudeng dg sgl alasannya. Makin banyak bicara makin kurang simpati. Sudahlah yg penting banyak2 lah bermuhasabah
616,616,"Sayang ya,. GUS Jabatan terhormat yg dipercayakan utk lkut membangun Bangsa dan Negara cuma seumur jagung🙏"
617,617,Setingkat ustadz Ojo olok olok lah olok olok itu di larang oleh agama
618,618,"Mohon maaf bukan sama manusia manusia ga bisa apa apa mohon maaf dan ampun kepada ALLAH ,mudah 2 ujian ini menjadi lebih baik lagi dan berakhlak kepada muslim yang miskin ilmu."
619,619,"Betul Gus,punya da,wah masing "" karakter berbeda"
620,620,Ya mau ga mau harus bgtu..pk agus..ibarat org lg jalan kepleset pk..buat yg lain sebagai panutan agama..jaga lisan anda..MULUT MU ADALAH HARIMAUMU..
621,621,"Sabar .Gus sabar 
Inih haya cobaan 
Org org di blkang sampean 
Masi bisa memaklumi 
Manusia tempat y salah dan khilap"
622,622,Jadikan semuanya pelajaran dn pengalaman.hidup  serta berusaha menjadi lebih baik..
623,623,"Kami tidak Perlu Dakwah mu,
Jijik mendengar nya, 
Lebih baik Jaul Teh Manis, masih ada Rasa.
Percuma Jual Agama, tidak punya Rasa. 😢😢😅😅"
624,624,Asalamualaikum gus alloh maha pengasih dan peyanyang manusiya tida luput dari semuda kesalahan
625,625,Fyp gus sampe luar negri gus hebat anda...
626,626,"Mundur sja itu lebih bagus,pintar aja baca firman Allah tpi ga bisa jg mulut,saya sangat bersyukur klo anda mundur"
627,627,Ngak PP Mundur mas gondrong.....walaupun ....punya ilmu tinggi jgn rendahkan orang lain...biasa saja ngk usah nangis...waktu modohkan orang kok ketawa
628,628,Jangan buka2 ayat gus udh ngk pantas
629,629,"Ngomong apa gus, lain cerita mu"
630,630,"Menurut saya setiap orang ada kesalahannya, jika Gus Miftah orang baik ada kesalahan kita harus memaafkannya"
631,631,"Assalamualaikum,masa Allah,ini lah sosok penceramah +stapsus presiden,, yang dmn di saat berceramah guyonan nyah tak sengaja lukai hati orang lain,mohon maaf dn mundurkan diri ,Tampa keterpaksaan orang lain,, saya amat sangat kagum dengan,ustad Yusnita,atas kerendahan hati ustad,  🙏🙏mohon ,,,berbeda dengan penceramah yng lain , mengkritik menyinggung dn hina ,,merasa orang yang paling suci,,semoga Allah SWT memberikan kesehatan dan selalu dlm lindungan Allah SWT amin🤲🤲❤️"
632,632,"Betull..
Banyak hikmahx bagi BPK penjual es itu karena nasibx berubah total karna kata kata Gus miftah😊"
633,633,Gus miftah berjiwa besar..hanya Allah yg maha memiliki kesempurnaan..Allohu Akbar.
634,634,Rezeki urusan ALLOH bukan ustad bukan gus gus bukan bro bayangkan kalo yg di bilang goblok bapa lu gmna sakit hati gak
635,635,Salut buat gus Miftah jentel man sejati berjuang bukan karena jabatan tapi berjuang ikhlas karena agama .
636,636,Mulutmu harimaumu..ambil hikmahnya
637,637,Tampang jauh dari ulama.  dia sendiri pernah bilang di pondok hamya penjaga kandang ayam.
638,638,Freeetttt tisu mana tisuuuu
